number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
33,0.5,2026-02-24 16:43:49.535155,2026-02-24 16:44:16.430347,0 days 00:00:26.895192,0.18027547638704683,3,128,60,0.00012328012442002108,512,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 16:50:48.491953,2026-02-24 16:51:15.454080,0 days 00:00:26.962127,0.1477627512894057,3,64,90,0.00023385424952088095,128,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 16:48:50.138156,2026-02-24 16:49:22.601792,0 days 00:00:32.463636,0.17480767961815352,4,128,20,0.0001975322310220343,256,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 16:45:25.705352,2026-02-24 16:45:52.501754,0 days 00:00:26.796402,0.1622254533899943,3,128,70,0.0001560346935241157,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 16:45:52.501802,2026-02-24 16:46:25.165281,0 days 00:00:32.663479,0.1980606567188866,4,32,30,0.0001200452953916852,512,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 16:46:41.420506,2026-02-24 16:47:02.883505,0 days 00:00:21.462999,0.09851946277516627,2,32,130,0.00044545953548337205,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 16:46:25.165323,2026-02-24 16:46:41.420466,0 days 00:00:16.255143,0.2937011947642543,1,64,70,0.00026765203042805586,128,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 16:47:02.883546,2026-02-24 16:47:40.345233,0 days 00:00:37.461687,4.0989576917839846e-05,5,128,70,0.00010017107602660497,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 16:49:22.601837,2026-02-24 16:49:54.700389,0 days 00:00:32.098552,0.13651178680165849,4,128,80,0.0006049159552307714,32,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 16:51:15.454121,2026-02-24 16:51:31.860946,0 days 00:00:16.406825,0.21471626972296554,1,32,140,0.0002872367907581542,512,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 16:49:54.700430,2026-02-24 16:50:10.963447,0 days 00:00:16.263017,0.07144923199629781,1,32,40,0.0003730765369571529,64,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 16:50:10.963487,2026-02-24 16:50:48.491912,0 days 00:00:37.528425,0.12084319904576149,5,128,60,0.00015096114558372316,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.40849364905389035,2026-02-24 16:44:16.430387,2026-02-24 16:44:43.051449,0 days 00:00:26.621062,0.009894027357716023,3,128,30,0.0003041562775653026,256,4,4,8,"[0.5, 1.0, 0.5, 0.5]",COMPLETE
42,0.15849364905389035,2026-02-24 16:47:40.345274,2026-02-24 16:48:12.299536,0 days 00:00:31.954262,0.041069761121758204,4,128,50,0.00023146890472428217,32,2,8,2,"[0.5, 0.5, 0.0, 0.5]",COMPLETE
13,0.15849364905389035,2026-02-24 16:34:53.129737,2026-02-24 16:35:09.198949,0 days 00:00:16.069212,0.06358752946875523,1,128,120,0.0002447088315083189,64,4,4,4,"[0.5, 0.5, 0.0, 0.5]",COMPLETE
43,0.15849364905389035,2026-02-24 16:48:12.299576,2026-02-24 16:48:50.138115,0 days 00:00:37.838539,0.02435561153693619,5,128,100,0.00011608085662884053,32,2,8,2,"[0.5, 0.5, 0.0, 0.5]",COMPLETE
1,0.1464466094067262,2026-02-24 16:29:31.524515,2026-02-24 16:30:03.563615,0 days 00:00:32.039100,0.03456938599081722,4,128,110,0.0001829725451508192,512,8,4,4,"[0.5, 1.0, 0.5, 0.0]",COMPLETE
