number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
13,0.5,2026-02-24 02:51:32.741512,2026-02-24 02:52:02.870802,0 days 00:00:30.129290,0.22941489120403175,4,32,50,0.00018037365246335133,512,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.5,2026-02-24 02:52:28.253716,2026-02-24 02:52:43.360036,0 days 00:00:15.106320,0.2952882311356876,1,32,110,0.0004303691061886503,256,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
16,0.5,2026-02-24 02:52:43.360077,2026-02-24 02:53:19.818716,0 days 00:00:36.458639,0.1487005071012556,5,32,60,0.0001612852325306621,256,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
17,0.5,2026-02-24 02:53:19.818756,2026-02-24 02:53:54.912603,0 days 00:00:35.093847,0.2061398447739342,4,128,120,0.00024689251320205,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
18,0.5,2026-02-24 02:53:54.912642,2026-02-24 02:54:15.182989,0 days 00:00:20.270347,0.05941068911382316,2,32,30,0.0003689080516549926,64,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 03:02:22.390605,2026-02-24 03:02:42.671518,0 days 00:00:20.280913,0.25290210175425826,2,64,20,0.00034988648220258785,64,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
19,0.5,2026-02-24 02:54:15.183028,2026-02-24 02:54:57.307056,0 days 00:00:42.124028,0.1303519396562068,5,128,100,0.0001024239172010068,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
20,0.5,2026-02-24 02:54:57.307096,2026-02-24 02:55:12.238588,0 days 00:00:14.931492,0.264136740207545,1,128,60,0.00013806412895666056,512,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
21,0.5,2026-02-24 02:55:12.238629,2026-02-24 02:55:42.969797,0 days 00:00:30.731168,0.21511409461933714,4,128,140,0.0001030992964688428,128,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
22,0.5,2026-02-24 02:55:42.969837,2026-02-24 02:56:13.453652,0 days 00:00:30.483815,0.27116384592149406,4,128,130,0.0002079277580907321,128,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
23,0.5,2026-02-24 02:56:13.453714,2026-02-24 02:56:48.997638,0 days 00:00:35.543924,0.23766987482673435,5,128,120,0.00012153582711034845,128,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 02:56:48.997693,2026-02-24 02:57:14.644124,0 days 00:00:25.646431,0.19648972874437942,3,128,100,0.000546430676508095,128,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 02:57:14.644164,2026-02-24 02:57:45.181783,0 days 00:00:30.537619,0.2742884909699717,4,32,130,0.0001826064545830842,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 02:57:45.181821,2026-02-24 02:58:21.021521,0 days 00:00:35.839700,0.24980936960507677,5,128,90,0.00012803481648696293,32,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 02:58:21.021561,2026-02-24 02:58:51.537532,0 days 00:00:30.515971,0.18449120392612642,4,128,120,0.0002501123877954127,128,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 02:58:51.537572,2026-02-24 02:59:27.198384,0 days 00:00:35.660812,0.1495426177480365,5,64,40,0.0003372169544420256,32,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 02:59:27.198424,2026-02-24 03:00:03.109182,0 days 00:00:35.910758,0.29069651987635553,5,32,70,0.0001654136638179634,256,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 03:00:03.109221,2026-02-24 03:00:33.619593,0 days 00:00:30.510372,0.29756401099027896,4,64,20,0.0005211148818013656,256,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 03:00:33.619632,2026-02-24 03:01:09.639781,0 days 00:00:36.020149,0.23083154129017547,5,64,30,0.00040399187298575755,256,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 03:01:09.639821,2026-02-24 03:01:45.252343,0 days 00:00:35.612522,0.00014369351328349933,5,64,30,0.00028187130046695877,256,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 03:01:45.252382,2026-02-24 03:02:22.390566,0 days 00:00:37.138184,0.2816033802826162,5,64,130,0.0006710561383900576,256,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 03:06:06.651619,2026-02-24 03:06:42.237592,0 days 00:00:35.585973,0.037166284449273994,5,64,80,0.0007990731084275544,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 03:02:42.671558,2026-02-24 03:03:13.470000,0 days 00:00:30.798442,0.25983724883262627,4,64,40,0.00048392632397210937,256,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 03:03:13.470041,2026-02-24 03:03:38.813170,0 days 00:00:25.343129,0.2801245254617042,3,128,90,0.00020585364700476772,64,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 03:03:38.813208,2026-02-24 03:04:14.467784,0 days 00:00:35.654576,0.2419383817194321,5,32,140,0.0006573973208289909,512,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 03:04:14.467824,2026-02-24 03:04:34.814484,0 days 00:00:20.346660,0.022774433008910147,2,64,70,0.0001117990879349866,256,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 03:04:34.814524,2026-02-24 03:05:05.458626,0 days 00:00:30.644102,0.2181187722194284,4,128,110,0.00014517607363696833,32,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 03:05:05.458666,2026-02-24 03:05:30.871763,0 days 00:00:25.413097,0.04341478782769101,3,32,40,0.000281536525247287,256,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 03:05:30.871802,2026-02-24 03:06:06.651580,0 days 00:00:35.779778,0.0008022579435844231,5,64,90,0.000387620598511102,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 03:08:03.434069,2026-02-24 03:08:39.191290,0 days 00:00:35.757221,0.05439069335169229,5,128,20,0.0002954612336665753,32,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 03:06:42.237631,2026-02-24 03:07:17.971263,0 days 00:00:35.733632,0.08729654023092635,5,64,100,0.0003305659997546068,32,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 03:07:17.971303,2026-02-24 03:07:48.436816,0 days 00:00:30.465513,0.01746335332490039,4,64,60,0.00047062502773169526,256,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 03:07:48.436856,2026-02-24 03:08:03.434031,0 days 00:00:14.997175,0.11977810180691532,1,32,70,0.00023243934970277794,512,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 03:08:59.416106,2026-02-24 03:09:14.457748,0 days 00:00:15.041642,0.016701785245939432,1,32,110,0.0001632214437742859,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 03:08:39.191330,2026-02-24 03:08:59.416067,0 days 00:00:20.224737,0.08027143227091524,2,64,50,0.00043066581274331644,64,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 03:09:14.457788,2026-02-24 03:09:44.927886,0 days 00:00:30.470098,0.28590069713870975,4,128,30,0.000907489954952635,256,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
14,0.40849364905389035,2026-02-24 02:52:02.870844,2026-02-24 02:52:28.253658,0 days 00:00:25.382814,0.06804501987554282,3,128,50,0.0002927574544720829,32,2,8,2,"[0.5, 0.5, 0.5, 1.0]",COMPLETE
