number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
13,0.5,2026-02-24 06:21:11.879168,2026-02-24 06:21:42.844743,0 days 00:00:30.965575,0.11355640787899322,4,128,90,0.00043623465377958816,32,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
22,0.5,2026-02-24 06:25:08.828906,2026-02-24 06:25:45.061362,0 days 00:00:36.232456,0.1688512947671904,5,32,30,0.00013840143516529807,32,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
21,0.5,2026-02-24 06:24:32.614350,2026-02-24 06:25:08.828866,0 days 00:00:36.214516,0.2429801609456644,5,32,20,0.00022459953074846741,32,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
20,0.5,2026-02-24 06:24:01.660625,2026-02-24 06:24:32.614311,0 days 00:00:30.953686,0.1227522841827515,4,128,40,0.00033385270255627904,512,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
19,0.5,2026-02-24 06:23:41.045565,2026-02-24 06:24:01.660586,0 days 00:00:20.615021,0.06978068772422039,2,32,120,0.0005187354926460957,32,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 06:37:55.782189,2026-02-24 06:38:21.335761,0 days 00:00:25.553572,0.14150655905043963,3,128,40,0.00016173965139409843,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 06:32:15.827131,2026-02-24 06:33:19.871726,0 days 00:01:04.044595,0.0992036747467194,5,64,130,0.00016459232581605252,128,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 06:33:19.871766,2026-02-24 06:33:45.623904,0 days 00:00:25.752138,0.27286664546318884,3,128,70,0.00025823921986522054,64,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 06:33:45.623944,2026-02-24 06:34:16.460553,0 days 00:00:30.836609,0.29919242040622823,4,64,100,0.00023125520026268543,128,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 06:26:21.398399,2026-02-24 06:26:52.298434,0 days 00:00:30.900035,0.21184579340517967,4,32,20,0.00030874354403957467,32,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
23,0.5,2026-02-24 06:25:45.061404,2026-02-24 06:26:21.398359,0 days 00:00:36.336955,0.24179969900672457,5,32,60,0.00019270467894922145,32,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 06:26:52.298472,2026-02-24 06:27:28.815904,0 days 00:00:36.517432,0.29951414803816273,5,32,30,0.00012290971056720407,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 06:27:28.815944,2026-02-24 06:27:54.601606,0 days 00:00:25.785662,0.16846383111255006,3,128,50,0.0002054925940638931,32,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 06:29:27.365318,2026-02-24 06:30:03.152294,0 days 00:00:35.786976,0.16258497049949805,5,64,120,0.0005592578308754988,64,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 06:27:54.601644,2026-02-24 06:28:20.313375,0 days 00:00:25.711731,0.2584473808590861,3,128,90,0.0001616963916776765,256,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 06:28:20.313415,2026-02-24 06:28:51.160153,0 days 00:00:30.846738,0.06799071061213122,4,64,30,0.0003644736307075727,32,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 06:28:51.160193,2026-02-24 06:29:27.365277,0 days 00:00:36.205084,0.26595139570788445,5,32,60,0.00024563846290908396,128,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 06:30:39.297816,2026-02-24 06:31:10.239358,0 days 00:00:30.941542,0.2810286965808576,4,64,110,0.0001742446349080734,128,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 06:30:03.152333,2026-02-24 06:30:39.297775,0 days 00:00:36.145442,0.26174481194499727,5,64,120,0.0002732207977773365,128,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 06:31:10.239398,2026-02-24 06:31:46.277929,0 days 00:00:36.038531,0.22328578326597975,5,64,130,0.00011840972485250939,256,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 06:31:46.277969,2026-02-24 06:32:15.827090,0 days 00:00:29.549121,0.24334939584968762,3,128,100,0.00020287319745362776,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 06:39:17.634198,2026-02-24 06:39:38.107702,0 days 00:00:20.473504,0.2526115617960114,2,128,110,0.0002485354554352871,256,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 06:36:38.767366,2026-02-24 06:37:04.346727,0 days 00:00:25.579361,0.10950123779878579,3,128,50,0.0001487270195356649,64,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 06:37:04.346776,2026-02-24 06:37:24.888580,0 days 00:00:20.541804,0.026395481476577318,2,128,70,0.00040050935642050315,256,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 06:37:24.888621,2026-02-24 06:37:55.782148,0 days 00:00:30.893527,0.18464742322729116,4,128,100,0.00018580327057435636,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 06:34:52.585953,2026-02-24 06:35:23.695872,0 days 00:00:31.109919,0.12861863310156982,4,64,90,0.0007673383908972461,256,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 06:35:23.695911,2026-02-24 06:35:51.129618,0 days 00:00:27.433707,0.20611796930022677,3,32,140,0.00011667572765353835,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 06:35:51.129657,2026-02-24 06:36:16.994402,0 days 00:00:25.864745,0.09489759520217048,3,128,70,0.00019284637641420673,256,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 06:36:16.994443,2026-02-24 06:36:38.767328,0 days 00:00:21.772885,0.06866888472781757,2,128,110,0.00028424303825914173,256,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 06:38:47.012184,2026-02-24 06:39:17.634159,0 days 00:00:30.621975,0.28244329664447654,4,64,20,0.00021126776231928794,32,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.43169872981077806,2026-02-24 06:22:03.479535,2026-02-24 06:22:24.084823,0 days 00:00:20.605288,0.08566669683527893,2,128,50,0.0009812022315751133,256,8,16,4,"[0.5, 0.5, 0.5, 0.4]",COMPLETE
8,0.40849364905389035,2026-02-24 06:19:08.528740,2026-02-24 06:19:34.378075,0 days 00:00:25.849335,0.027011302207219146,3,64,100,0.0008049660915085508,128,8,8,4,"[0.5, 1.0, 0.5, 0.5]",COMPLETE
7,0.15849364905389035,2026-02-24 06:18:08.906079,2026-02-24 06:19:08.528699,0 days 00:00:59.622620,0.033535441437915293,5,128,110,0.0001752413764548972,64,8,4,2,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
38,0.15849364905389035,2026-02-24 06:34:16.460593,2026-02-24 06:34:52.585912,0 days 00:00:36.125319,0.04516126999106299,5,128,40,0.0009112888414909646,512,2,8,4,"[0.5, 0.5, 0.0, 0.5]",COMPLETE
18,0.15849364905389035,2026-02-24 06:23:10.245900,2026-02-24 06:23:41.045526,0 days 00:00:30.799626,0.004482469238349579,4,128,80,0.000138897691931831,32,4,8,4,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
47,0.15849364905389035,2026-02-24 06:38:21.335801,2026-02-24 06:38:47.012144,0 days 00:00:25.676343,0.08193317890802658,3,128,30,0.00022517970630431868,512,4,8,4,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
6,0.1464466094067262,2026-02-24 06:17:42.823844,2026-02-24 06:18:08.906038,0 days 00:00:26.082194,0.05060380498093202,3,64,140,0.0006893703304207208,128,4,16,8,"[0.5, 1.0, 0.0, 0.5]",COMPLETE
