number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
22,0.5,2026-02-24 15:33:10.646519,2026-02-24 15:33:42.433311,0 days 00:00:31.786792,0.22835425644617355,4,128,60,0.0004628689087446038,64,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
23,0.5,2026-02-24 15:33:42.433350,2026-02-24 15:34:03.858927,0 days 00:00:21.425577,0.19268665943458602,2,128,80,0.00011767429083155747,64,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 15:34:03.858969,2026-02-24 15:34:20.006601,0 days 00:00:16.147632,0.24180387389369243,1,128,50,0.00014808127153367843,32,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 15:34:20.006640,2026-02-24 15:34:46.713619,0 days 00:00:26.706979,0.2706388409346403,3,128,90,0.00018990763504881446,64,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 15:34:46.713658,2026-02-24 15:35:18.653236,0 days 00:00:31.939578,0.1626598292517276,4,32,70,0.00026688638191768235,512,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 15:35:18.653276,2026-02-24 15:35:40.101334,0 days 00:00:21.448058,0.2017943293392454,2,128,30,0.00010176475479334853,512,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 15:35:40.101374,2026-02-24 15:36:06.739889,0 days 00:00:26.638515,0.2699161131833226,3,32,50,0.00020142826343635552,64,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 15:36:06.739927,2026-02-24 15:36:27.796972,0 days 00:00:21.057045,0.12839141624315797,2,64,110,0.0006051904634476563,512,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 15:36:27.797013,2026-02-24 15:36:43.955364,0 days 00:00:16.158351,0.17127307309020523,1,32,80,0.0003916554465296348,32,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 15:36:43.955404,2026-02-24 15:37:05.483392,0 days 00:00:21.527988,0.11132075293098671,2,32,60,0.0005655717544492084,512,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 15:37:05.483432,2026-02-24 15:37:21.671102,0 days 00:00:16.187670,0.06362249826854316,1,32,50,0.0004530296864150883,256,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 15:37:21.671142,2026-02-24 15:37:43.040768,0 days 00:00:21.369626,0.03897629284071728,2,32,30,0.0008339228514292976,512,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 15:37:43.040808,2026-02-24 15:38:09.766358,0 days 00:00:26.725550,0.18388750049538868,3,32,50,0.0005890531568377514,512,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 15:38:09.766397,2026-02-24 15:38:31.172499,0 days 00:00:21.406102,0.09446703471963165,2,64,60,0.0002430508907124495,256,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 15:38:31.172539,2026-02-24 15:38:47.362848,0 days 00:00:16.190309,0.23856442157698093,1,32,70,0.00011120792704244363,128,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 15:38:47.362887,2026-02-24 15:39:24.133938,0 days 00:00:36.771051,0.0698751237181995,5,128,40,0.00032885094971112674,256,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 15:39:24.133976,2026-02-24 15:39:45.466667,0 days 00:00:21.332691,0.2984132343142078,2,64,20,0.00014131297763984757,512,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 15:39:45.466730,2026-02-24 15:40:17.366590,0 days 00:00:31.899860,0.18280345647964102,4,32,90,0.000485121245432364,64,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 15:40:17.366631,2026-02-24 15:40:38.844651,0 days 00:00:21.478020,0.03450170570425802,2,64,140,0.00016134910194531325,512,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 15:40:38.844714,2026-02-24 15:40:54.992183,0 days 00:00:16.147469,0.1409735875591661,1,128,60,0.00020941477083284972,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 15:40:54.992223,2026-02-24 15:41:11.093568,0 days 00:00:16.101345,0.1978207563602709,1,128,70,0.00031768913153874774,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 15:41:11.093609,2026-02-24 15:41:32.437805,0 days 00:00:21.344196,0.23141914652670564,2,128,50,0.00017512226774455268,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 15:41:32.437848,2026-02-24 15:41:59.556978,0 days 00:00:27.119130,0.2583792273514861,3,128,60,0.0001224315695676776,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 15:41:59.557018,2026-02-24 15:42:36.817440,0 days 00:00:37.260422,0.15559487326708688,5,32,40,0.0002317283227522701,512,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 15:42:36.817481,2026-02-24 15:42:52.977580,0 days 00:00:16.160099,0.21566535638023485,1,64,30,0.0003660419030449206,128,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 15:42:52.977619,2026-02-24 15:43:19.855815,0 days 00:00:26.878196,0.17715325084206926,3,32,90,0.00027727278991435117,256,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 15:43:41.741592,2026-02-24 15:43:57.862207,0 days 00:00:16.120615,0.003339232794847699,1,64,70,0.00010111616268518475,512,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.15849364905389035,2026-02-24 15:43:19.855855,2026-02-24 15:43:41.741552,0 days 00:00:21.885697,0.28108152656085134,2,128,80,0.000676301878703594,512,4,8,2,"[0.5, 0.5, 0.0, 0.5]",COMPLETE
