number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
46,0.5,2026-02-23 18:00:18.505308,2026-02-23 18:00:57.170845,0 days 00:00:38.665537,0.20458284439503577,3,64,30,0.0009166804494139658,32,4,16,8,COMPLETE
39,0.5,2026-02-23 17:56:06.261308,2026-02-23 17:56:51.019034,0 days 00:00:44.757726,0.18665879800496363,4,128,50,0.00035793503922055414,128,4,4,2,COMPLETE
45,0.5,2026-02-23 17:59:51.117350,2026-02-23 18:00:18.505263,0 days 00:00:27.387913,0.10986191564069343,1,32,100,0.0002881164757922021,256,2,4,4,COMPLETE
42,0.5,2026-02-23 17:58:04.727433,2026-02-23 17:58:37.519935,0 days 00:00:32.792502,0.14853953635213663,2,128,40,0.0008851329179041909,256,4,8,8,COMPLETE
40,0.5,2026-02-23 17:56:51.019104,2026-02-23 17:57:36.965114,0 days 00:00:45.946010,0.2516706045703759,4,64,120,0.0004108602611340301,64,8,4,8,COMPLETE
38,0.5,2026-02-23 17:55:28.924989,2026-02-23 17:56:06.261239,0 days 00:00:37.336250,0.21683375001292146,3,64,40,0.00053829724681905,512,2,4,4,COMPLETE
37,0.5,2026-02-23 17:54:51.374341,2026-02-23 17:55:28.924919,0 days 00:00:37.550578,0.12081205878935027,3,128,30,0.0004915378687587998,32,4,4,8,COMPLETE
12,0.4583333333333333,2026-02-23 17:38:11.945288,2026-02-23 17:38:57.286054,0 days 00:00:45.340766,0.02257724632605325,4,128,140,0.0002541632354404011,128,8,16,8,COMPLETE
32,0.4583333333333333,2026-02-23 17:51:58.607070,2026-02-23 17:52:30.407819,0 days 00:00:31.800749,0.14981728225226976,2,128,80,0.000983271707411056,256,4,16,8,COMPLETE
44,0.375,2026-02-23 17:59:11.829971,2026-02-23 17:59:51.117282,0 days 00:00:39.287311,0.1627511129427105,3,128,50,0.0007938651608491996,256,4,16,8,COMPLETE
28,0.375,2026-02-23 17:48:32.484501,2026-02-23 17:49:10.618466,0 days 00:00:38.133965,0.19722007350993256,3,128,90,0.0007018365451199564,256,2,8,8,COMPLETE
31,0.375,2026-02-23 17:51:26.544887,2026-02-23 17:51:58.606983,0 days 00:00:32.062096,0.14101927757086352,2,128,60,0.0008084794287802005,256,4,16,8,COMPLETE
47,0.375,2026-02-23 18:00:57.170907,2026-02-23 18:01:46.491947,0 days 00:00:49.321040,0.15170953135860488,5,128,70,0.0005884182232207055,128,4,8,2,COMPLETE
34,0.375,2026-02-23 17:53:01.966667,2026-02-23 17:53:29.239600,0 days 00:00:27.272933,0.17008764749451896,1,128,60,0.0008449744707326936,512,4,16,8,COMPLETE
24,0.29166666666666663,2026-02-23 17:46:00.506518,2026-02-23 17:46:38.494244,0 days 00:00:37.987726,0.060952419763181415,3,128,130,0.000547094911712706,256,4,16,8,COMPLETE
10,0.19642857142857142,2026-02-23 17:36:56.545619,2026-02-23 17:37:21.818365,0 days 00:00:25.272746,0.0014593476720172471,5,128,140,0.0008954183539012836,128,8,16,4,PRUNED
