number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
37,0.5,2026-02-24 09:39:46.398542,2026-02-24 09:40:12.672216,0 days 00:00:26.273674,0.017529478213615873,3,64,140,0.0003574562913063034,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 09:40:12.672258,2026-02-24 09:40:49.470745,0 days 00:00:36.798487,0.07446206210826063,5,32,120,0.0004346924469083461,128,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 09:40:49.470786,2026-02-24 09:41:20.661877,0 days 00:00:31.191091,0.22799152406133177,4,128,90,0.00014605276587529963,512,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 09:41:20.661917,2026-02-24 09:41:36.198885,0 days 00:00:15.536968,0.25527108043440616,1,32,20,0.0001138884573646846,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 09:41:36.198927,2026-02-24 09:41:51.815229,0 days 00:00:15.616302,0.28389533174899223,1,64,80,0.00030329992172758297,256,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 09:43:52.822872,2026-02-24 09:44:08.512487,0 days 00:00:15.689615,0.14632318117743048,1,64,100,0.0005810762753834806,128,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 09:42:07.484507,2026-02-24 09:42:28.213294,0 days 00:00:20.728787,0.1785942520094559,2,64,70,0.00021423692521208758,256,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 09:42:28.213336,2026-02-24 09:42:43.818367,0 days 00:00:15.605031,0.29972541593851276,1,32,90,0.0001811047835181078,256,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 09:42:43.818408,2026-02-24 09:43:05.294395,0 days 00:00:21.475987,0.19875570432860457,2,64,110,0.00036082002524434473,512,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 09:44:08.512528,2026-02-24 09:44:39.938644,0 days 00:00:31.426116,0.21408925022513636,4,32,40,0.00023375299066511233,256,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 09:43:26.212720,2026-02-24 09:43:52.822831,0 days 00:00:26.610111,0.26532196517149154,3,32,70,0.0002855831817939154,512,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
1,0.40849364905389035,2026-02-24 09:22:40.595640,2026-02-24 09:23:01.504182,0 days 00:00:20.908542,0.0015653889267245868,2,128,110,0.00045861117248771995,64,4,8,8,"[0.5, 0.5, 0.5, 1.0]",COMPLETE
25,0.15849364905389035,2026-02-24 09:33:45.374382,2026-02-24 09:34:22.431218,0 days 00:00:37.056836,0.15724723093105558,4,64,130,0.00012829235648870643,512,2,8,2,"[0.5, 0.0, 0.5, 0.5]",COMPLETE
