number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
43,0.5,2026-02-24 06:11:42.843629,2026-02-24 06:11:58.229923,0 days 00:00:15.386294,0.2654989085040983,1,128,90,0.0007233018964036938,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 06:09:08.574722,2026-02-24 06:09:44.670190,0 days 00:00:36.095468,0.19441834827866183,5,32,40,0.0007019654540577498,256,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 06:09:44.670230,2026-02-24 06:10:00.120487,0 days 00:00:15.450257,0.21902669600967978,1,128,120,0.00015117934557242992,32,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 06:10:00.120526,2026-02-24 06:10:20.798988,0 days 00:00:20.678462,0.2981118580805826,2,64,20,0.00048867357143412,512,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 06:10:20.799028,2026-02-24 06:10:36.166390,0 days 00:00:15.367362,0.03782323646827887,1,128,70,0.00023872717690879533,128,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 06:10:36.166431,2026-02-24 06:11:06.985449,0 days 00:00:30.819018,0.240172513144638,4,64,100,0.0009802877832630528,32,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 06:11:06.985488,2026-02-24 06:11:22.291289,0 days 00:00:15.305801,0.2767525080428285,1,128,130,0.0006015231123764825,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 06:12:34.501810,2026-02-24 06:12:51.253884,0 days 00:00:16.752074,0.2628714254690376,1,128,130,0.00045213196334391515,256,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 06:12:51.253923,2026-02-24 06:13:11.516872,0 days 00:00:20.262949,0.2033813116389056,2,128,90,0.00015935616909032796,64,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 06:11:58.229961,2026-02-24 06:12:13.466240,0 days 00:00:15.236279,0.24342053035351385,1,32,120,0.0003634040038487982,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 06:12:13.466280,2026-02-24 06:12:34.501770,0 days 00:00:21.035490,0.22612117563889922,2,64,100,0.00011891259065573706,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 06:13:11.516913,2026-02-24 06:13:37.475411,0 days 00:00:25.958498,0.29995957643390864,3,64,100,0.00020210156156552796,32,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 06:13:37.475451,2026-02-24 06:14:08.953767,0 days 00:00:31.478316,0.1259398961657316,4,128,30,0.00030731121590386315,512,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.40849364905389035,2026-02-24 06:00:42.467822,2026-02-24 06:01:18.198365,0 days 00:00:35.730543,0.13598822235175967,5,128,50,0.00021675053603383473,32,4,16,2,"[0.5, 0.5, 0.5, 1.0]",COMPLETE
8,0.15849364905389035,2026-02-24 05:57:50.595734,2026-02-24 05:58:11.293748,0 days 00:00:20.698014,0.022059716797561867,2,32,70,0.0008206425383624656,512,8,8,2,"[0.5, 0.5, 0.0, 0.5]",COMPLETE
