number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
26,0.5,2026-02-24 14:00:15.305060,2026-02-24 14:00:31.227529,0 days 00:00:15.922469,0.16060193576964005,1,64,50,0.00021066202292873833,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 14:00:31.227569,2026-02-24 14:00:54.602190,0 days 00:00:23.374621,0.07238304799567072,2,128,110,0.00016396105966280018,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 14:00:54.602233,2026-02-24 14:01:10.569320,0 days 00:00:15.967087,0.02168790024796674,1,32,30,0.00046418254092084457,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 14:01:10.569360,2026-02-24 14:01:31.790705,0 days 00:00:21.221345,0.0790026691187191,2,64,60,0.0006258970884219234,32,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 14:01:31.790746,2026-02-24 14:01:47.679420,0 days 00:00:15.888674,0.1092224385469415,1,128,100,0.00032485778440603314,128,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 14:01:58.379420,2026-02-24 14:02:25.250005,0 days 00:00:26.870585,0.13877787753021736,3,128,60,0.00048345189609622004,32,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 14:02:25.250045,2026-02-24 14:02:56.781388,0 days 00:00:31.531343,0.027978718671186474,4,128,50,0.0008511864599533899,32,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 14:02:56.781436,2026-02-24 14:03:18.101253,0 days 00:00:21.319817,0.0653180953470747,2,32,90,0.0004252833475899365,32,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 14:08:53.559881,2026-02-24 14:09:14.922398,0 days 00:00:21.362517,0.05294565769139657,2,64,40,0.00018253715265681916,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 14:06:35.429914,2026-02-24 14:07:12.578457,0 days 00:00:37.148543,0.17074927488197844,5,32,120,0.00011996084845176738,128,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 14:07:12.578496,2026-02-24 14:07:38.925146,0 days 00:00:26.346650,0.2154773182761681,3,64,80,0.000782180619835526,256,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 14:04:00.866541,2026-02-24 14:04:22.279195,0 days 00:00:21.412654,0.26514102746640794,2,32,70,0.000315763391501165,512,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 14:04:22.279234,2026-02-24 14:04:38.499470,0 days 00:00:16.220236,0.10674473514286534,1,128,30,0.0007058514692624951,32,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 14:04:38.499509,2026-02-24 14:05:04.873233,0 days 00:00:26.373724,0.1293384523223113,3,64,60,0.0002916282319928095,64,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 14:05:04.873272,2026-02-24 14:05:26.213800,0 days 00:00:21.340528,0.23893277700459958,2,32,130,0.00020900427166013728,128,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 14:05:26.213840,2026-02-24 14:05:58.193795,0 days 00:00:31.979955,0.0842524968312735,4,32,90,0.0004374091205125991,128,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 14:09:14.922438,2026-02-24 14:09:31.041385,0 days 00:00:16.118947,0.09786398500609593,1,128,80,0.0003288840213748903,64,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 14:08:27.116115,2026-02-24 14:08:53.559839,0 days 00:00:26.443724,0.18641575899777657,3,128,110,0.0005104289584292316,128,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 14:08:10.868529,2026-02-24 14:08:27.116075,0 days 00:00:16.247546,0.12839813719417714,1,32,60,0.0009631637849984119,256,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
14,0.40849364905389035,2026-02-24 13:56:06.217013,2026-02-24 13:56:32.861430,0 days 00:00:26.644417,0.19744143310136653,3,128,120,0.00014271740312628024,32,8,4,8,"[0.5, 0.5, 1.0, 0.5]",COMPLETE
45,0.15849364905389035,2026-02-24 14:07:38.925187,2026-02-24 14:08:10.868489,0 days 00:00:31.943302,0.015864199507146216,4,128,90,0.00038529365312319093,512,8,8,8,"[0.5, 0.0, 0.5, 0.5]",COMPLETE
10,0.15849364905389035,2026-02-24 13:54:45.858995,2026-02-24 13:55:07.279707,0 days 00:00:21.420712,0.1236740867630921,2,64,20,0.0009065530174773474,512,8,8,8,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
17,0.0,2026-02-24 13:57:20.096212,2026-02-24 13:57:30.725421,0 days 00:00:10.629209,0.0028450453759290006,2,128,100,0.00035711856141498125,256,4,8,8,,PRUNED
31,0.0,2026-02-24 14:01:47.679462,2026-02-24 14:01:58.379396,0 days 00:00:10.699934,0.04892949056038283,2,128,80,0.0005188578570243075,32,2,16,2,,PRUNED
