number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
16,0.5,2026-02-24 15:37:28.091914,2026-02-24 15:38:06.754673,0 days 00:00:38.662759,0.22306197445836495,2,64,110,0.00046082700890573295,128,8,8,2,COMPLETE
17,0.5,2026-02-24 15:38:06.754739,2026-02-24 15:38:34.923418,0 days 00:00:28.168679,0.05177256714103107,1,64,30,0.00040871013583145563,128,2,16,4,COMPLETE
18,0.5,2026-02-24 15:38:34.923478,2026-02-24 15:39:05.600098,0 days 00:00:30.676620,0.0076109682303248175,2,32,80,0.00015831263130708424,512,8,8,4,COMPLETE
1,0.5,2026-02-24 15:28:03.535728,2026-02-24 15:28:36.678927,0 days 00:00:33.143199,0.05486404299357611,2,64,80,0.0003333739515367652,128,8,8,4,COMPLETE
42,0.5,2026-02-24 15:54:25.347190,2026-02-24 15:55:03.710820,0 days 00:00:38.363630,0.1498658909180413,3,64,120,0.00018708329314296465,64,8,16,8,COMPLETE
35,0.5,2026-02-24 15:49:45.557861,2026-02-24 15:50:31.265300,0 days 00:00:45.707439,0.040159361270272635,4,32,50,0.0007392697329685514,256,8,4,8,COMPLETE
19,0.5,2026-02-24 15:39:05.600142,2026-02-24 15:39:46.099961,0 days 00:00:40.499819,0.20192899489387522,3,128,50,0.0002529978054705937,256,4,4,4,COMPLETE
20,0.5,2026-02-24 15:39:46.100024,2026-02-24 15:40:27.008730,0 days 00:00:40.908706,0.11278264088628279,3,32,70,0.0007125846972724539,32,2,16,2,COMPLETE
22,0.5,2026-02-24 15:41:07.418684,2026-02-24 15:41:47.573582,0 days 00:00:40.154898,0.059345712960832256,3,64,30,0.0009996577004092158,64,8,4,8,COMPLETE
23,0.5,2026-02-24 15:41:47.573641,2026-02-24 15:42:20.564917,0 days 00:00:32.991276,0.09059661214306738,2,64,40,0.0007357381140815218,64,8,4,8,COMPLETE
24,0.5,2026-02-24 15:42:20.564978,2026-02-24 15:43:05.462933,0 days 00:00:44.897955,0.13293448648323913,4,64,30,0.00037214491959803816,128,8,4,4,COMPLETE
25,0.5,2026-02-24 15:43:05.463010,2026-02-24 15:43:56.388384,0 days 00:00:50.925374,0.06385462654153437,5,64,40,0.0004968132381618132,512,8,8,8,COMPLETE
26,0.5,2026-02-24 15:43:56.388447,2026-02-24 15:44:31.668204,0 days 00:00:35.279757,0.032961909637843664,2,64,90,0.00025806180461108015,64,8,4,4,COMPLETE
27,0.5,2026-02-24 15:44:31.668268,2026-02-24 15:44:59.128749,0 days 00:00:27.460481,0.09896065646013022,1,64,60,0.00017774040166154546,128,8,8,4,COMPLETE
28,0.5,2026-02-24 15:44:59.128816,2026-02-24 15:45:40.476624,0 days 00:00:41.347808,0.13592805564199612,3,128,20,0.00013403229277452762,64,4,4,2,COMPLETE
29,0.5,2026-02-24 15:45:40.476717,2026-02-24 15:46:13.799297,0 days 00:00:33.322580,0.08035181623897457,2,32,60,0.000813415076951922,512,2,16,8,COMPLETE
31,0.5,2026-02-24 15:46:54.682763,2026-02-24 15:47:35.076153,0 days 00:00:40.393390,0.06884998503295596,3,64,30,0.0008964487682937923,64,8,4,8,COMPLETE
32,0.5,2026-02-24 15:47:35.076197,2026-02-24 15:48:20.320083,0 days 00:00:45.243886,0.10960139838686653,4,64,20,0.0006437791907632957,64,8,4,8,COMPLETE
33,0.5,2026-02-24 15:48:20.320145,2026-02-24 15:49:06.178427,0 days 00:00:45.858282,0.04570325903899477,4,64,140,0.0005998746171392412,64,8,4,8,COMPLETE
34,0.5,2026-02-24 15:49:06.178500,2026-02-24 15:49:45.557790,0 days 00:00:39.379290,0.06893248600679946,3,64,40,0.0005254510692602579,64,8,16,8,COMPLETE
48,0.5,2026-02-24 15:58:16.366003,2026-02-24 15:58:55.131691,0 days 00:00:38.765688,0.05465447406457782,3,32,40,0.00020485916738469833,64,8,8,8,COMPLETE
44,0.5,2026-02-24 15:55:34.343605,2026-02-24 15:56:04.121620,0 days 00:00:29.778015,0.2949190620599603,2,64,110,0.0003176804734831664,256,8,16,8,COMPLETE
36,0.5,2026-02-24 15:50:31.265366,2026-02-24 15:50:59.559696,0 days 00:00:28.294330,0.15938463423588134,1,64,100,0.0009504771253927353,64,2,16,4,COMPLETE
37,0.5,2026-02-24 15:50:59.559764,2026-02-24 15:51:50.679404,0 days 00:00:51.119640,0.08699628736365878,5,32,20,0.0003760803862077733,128,4,8,8,COMPLETE
38,0.5,2026-02-24 15:51:50.679498,2026-02-24 15:52:25.024622,0 days 00:00:34.345124,0.18749038986931815,2,64,60,0.00021848801559596804,32,8,4,4,COMPLETE
39,0.5,2026-02-24 15:52:25.024685,2026-02-24 15:53:11.511608,0 days 00:00:46.486923,0.020471139034545026,4,32,30,0.00012190279667042421,128,2,16,8,COMPLETE
40,0.5,2026-02-24 15:53:11.511672,2026-02-24 15:53:40.060672,0 days 00:00:28.549000,0.0028868270994321793,1,64,90,0.0006325101388590648,512,8,8,4,COMPLETE
41,0.5,2026-02-24 15:53:40.060732,2026-02-24 15:54:25.347126,0 days 00:00:45.286394,0.22993287460183065,4,64,100,0.00011150901871717987,64,8,16,8,COMPLETE
49,0.5,2026-02-24 15:58:55.131751,2026-02-24 15:59:28.063753,0 days 00:00:32.932002,0.08031354851722503,2,128,80,0.00013922014460538858,512,2,16,4,COMPLETE
47,0.5,2026-02-24 15:57:43.327764,2026-02-24 15:58:16.365944,0 days 00:00:33.038180,0.1519353765086635,2,64,120,0.0001685367778993921,128,2,4,4,COMPLETE
45,0.5,2026-02-24 15:56:04.121685,2026-02-24 15:56:58.187963,0 days 00:00:54.066278,0.12388129915179602,5,32,70,0.0004520458586398528,512,8,8,2,COMPLETE
46,0.5,2026-02-24 15:56:58.188036,2026-02-24 15:57:43.327675,0 days 00:00:45.139639,0.1803037062432889,4,64,80,0.00026806588521715473,32,4,16,4,COMPLETE
11,0.375,2026-02-24 15:34:21.725515,2026-02-24 15:34:54.798661,0 days 00:00:33.073146,0.09163695126701113,2,128,90,0.00023513559763828373,512,8,8,4,COMPLETE
10,0.375,2026-02-24 15:33:32.462044,2026-02-24 15:34:21.725453,0 days 00:00:49.263409,0.02876527286836436,2,128,130,0.0002080821540104819,512,2,16,2,COMPLETE
30,0.375,2026-02-24 15:46:13.799360,2026-02-24 15:46:54.682701,0 days 00:00:40.883341,0.0227115434529191,3,64,20,0.0008466695472655756,64,8,4,8,COMPLETE
43,0.375,2026-02-24 15:55:03.710870,2026-02-24 15:55:34.343551,0 days 00:00:30.632681,0.10346623645800021,3,128,100,0.0008146289448685718,64,2,16,8,COMPLETE
