number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
38,0.5,2026-02-24 07:43:39.643461,2026-02-24 07:43:54.924265,0 days 00:00:15.280804,0.015373954124153183,1,32,40,0.0002609514059231525,64,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 07:43:54.924303,2026-02-24 07:44:15.601577,0 days 00:00:20.677274,0.06659911689772292,2,64,80,0.0003099955250110641,256,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 07:44:15.601616,2026-02-24 07:44:41.415905,0 days 00:00:25.814289,0.2876492787007729,3,128,50,0.0009517119014055576,512,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 07:44:56.851475,2026-02-24 07:45:17.399196,0 days 00:00:20.547721,0.22082449379489733,2,128,130,0.0008217869158825175,64,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 07:45:53.555795,2026-02-24 07:46:34.762903,0 days 00:00:41.207108,0.24847455134937743,4,64,110,0.0006516013367323163,512,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
4,0.4542468245269452,2026-02-24 07:30:31.975172,2026-02-24 07:31:08.104918,0 days 00:00:36.129746,0.11355850607062994,5,32,110,0.0008809484046346995,64,2,4,8,"[0.5, 0.75, 0.5, 0.5]",COMPLETE
33,0.40849364905389035,2026-02-24 07:41:58.288014,2026-02-24 07:42:13.755433,0 days 00:00:15.467419,0.22281042531488623,1,128,120,0.0007915542989282984,32,4,4,4,"[0.5, 1.0, 0.5, 0.5]",COMPLETE
6,0.40849364905389035,2026-02-24 07:31:28.842472,2026-02-24 07:32:05.926928,0 days 00:00:37.084456,0.2334365816964832,2,128,140,0.000917301880164717,512,4,4,2,"[0.5, 1.0, 0.5, 0.5]",COMPLETE
41,0.40849364905389035,2026-02-24 07:44:41.415945,2026-02-24 07:44:56.851433,0 days 00:00:15.435488,0.17254971437493577,1,128,110,0.0006017826002243195,64,8,4,8,"[0.5, 1.0, 0.5, 0.5]",COMPLETE
20,0.40849364905389035,2026-02-24 07:36:48.195523,2026-02-24 07:37:13.803409,0 days 00:00:25.607886,0.2972650519522647,3,32,20,0.00010165089105120772,256,8,16,8,"[1.0, 0.5, 0.5, 0.5]",COMPLETE
8,0.15849364905389035,2026-02-24 07:32:26.614896,2026-02-24 07:33:02.683006,0 days 00:00:36.068110,0.08407525840661763,5,128,40,0.0007043119094215897,256,4,16,4,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
49,0.15849364905389035,2026-02-24 07:47:31.292811,2026-02-24 07:47:51.803492,0 days 00:00:20.510681,0.298124550948207,2,64,80,0.0003770457160481631,64,4,4,8,"[0.5, 0.0, 0.5, 0.5]",COMPLETE
