number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
41,0.5,2026-02-24 07:23:43.934507,2026-02-24 07:24:19.903881,0 days 00:00:35.969374,0.2860747907161233,5,128,80,0.0008013854996722302,64,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 07:24:19.903921,2026-02-24 07:24:56.436963,0 days 00:00:36.533042,0.23784573050854785,5,128,90,0.0006576159716036031,64,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 07:26:36.774994,2026-02-24 07:27:13.898461,0 days 00:00:37.123467,0.22606021878615562,4,32,110,0.0003688191318504843,128,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 07:24:56.437005,2026-02-24 07:25:29.163901,0 days 00:00:32.726896,0.2560095392226332,4,128,100,0.000996411501385384,64,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 07:25:29.163942,2026-02-24 07:26:00.344170,0 days 00:00:31.180228,0.2837158602145445,4,32,70,0.0008613734875027607,512,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 07:26:00.344217,2026-02-24 07:26:36.774953,0 days 00:00:36.430736,0.15947837299918377,5,128,20,0.0007091046746780992,32,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 07:27:49.952145,2026-02-24 07:28:15.678268,0 days 00:00:25.726123,0.2027221010146986,3,32,40,0.0006134936187373423,64,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 07:27:13.898500,2026-02-24 07:27:49.952106,0 days 00:00:36.053606,0.25867939187141303,5,128,60,0.0001115074878932062,256,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 07:28:15.678307,2026-02-24 07:28:52.113267,0 days 00:00:36.434960,0.214643619869556,5,128,120,0.00048428066587287926,32,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.15849364905389035,2026-02-24 07:23:18.248919,2026-02-24 07:23:43.934468,0 days 00:00:25.685549,0.03296090642563734,3,128,50,0.000242175539548408,128,4,16,2,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
