number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
27,0.5,2026-02-24 11:08:15.652874,2026-02-24 11:08:42.130248,0 days 00:00:26.477374,0.16773303003931167,3,128,80,0.0002118027154115391,32,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 11:08:42.130288,2026-02-24 11:09:18.881440,0 days 00:00:36.751152,0.08502777329515282,5,64,50,0.0004083422499390751,64,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 11:09:18.881480,2026-02-24 11:10:05.931470,0 days 00:00:47.049990,0.26339965205396865,5,32,100,0.00025192518934688,512,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 11:10:05.931513,2026-02-24 11:10:37.282184,0 days 00:00:31.350671,0.21691222845665656,4,32,70,0.00028797535775100904,256,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 11:10:37.282225,2026-02-24 11:11:13.602785,0 days 00:00:36.320560,0.28051856288209526,5,32,90,0.0002470100141329879,512,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 11:11:13.602826,2026-02-24 11:11:50.369035,0 days 00:00:36.766209,0.24983948213630322,5,32,110,0.00016149578021328338,512,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 11:11:50.369076,2026-02-24 11:12:06.150876,0 days 00:00:15.781800,0.27650572039094096,1,32,90,0.00010442479247310126,512,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 11:17:01.872557,2026-02-24 11:17:38.653656,0 days 00:00:36.781099,0.24443911968703647,5,64,80,0.0004899677219352124,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 11:16:03.603057,2026-02-24 11:16:24.708658,0 days 00:00:21.105601,0.1287237979392005,2,128,50,0.00011882883221204981,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 11:13:25.395282,2026-02-24 11:13:56.908328,0 days 00:00:31.513046,0.22708472888387812,4,32,100,0.00019165841548930546,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 11:13:56.908370,2026-02-24 11:14:34.060832,0 days 00:00:37.152462,0.2602203140342319,5,64,70,0.0005780093384626993,512,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 11:15:00.335242,2026-02-24 11:15:31.766485,0 days 00:00:31.431243,0.08985778111686835,4,32,80,0.00030985722179564654,64,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 11:14:34.060873,2026-02-24 11:15:00.335200,0 days 00:00:26.274327,0.14582769674887835,3,128,120,0.0002311522013856354,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 11:15:31.766524,2026-02-24 11:15:47.661483,0 days 00:00:15.894959,0.05626628065079615,1,128,30,0.00010331798265976484,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 11:15:47.661523,2026-02-24 11:16:03.603016,0 days 00:00:15.941493,0.1043412513405346,1,128,20,0.0001325062472176971,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 11:17:59.566397,2026-02-24 11:18:35.372957,0 days 00:00:35.806560,0.2912978497737325,4,128,90,0.00032528836869028075,64,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 11:17:38.653715,2026-02-24 11:17:59.566357,0 days 00:00:20.912642,0.15536292168819854,2,32,50,0.00015535640265138293,256,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 11:16:24.708722,2026-02-24 11:16:45.934921,0 days 00:00:21.226199,0.20600138691436307,2,128,30,0.000381023456162521,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 11:16:45.934962,2026-02-24 11:17:01.872518,0 days 00:00:15.937556,0.1733505731414909,1,128,60,0.00044474053331484135,64,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 11:18:35.372997,2026-02-24 11:18:51.094947,0 days 00:00:15.721950,0.2285620432756758,1,128,110,0.00014011893157428774,32,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.15849364905389035,2026-02-24 11:12:06.150919,2026-02-24 11:12:37.507956,0 days 00:00:31.357037,0.03462809808239024,4,32,120,0.00036421604214166147,512,4,16,4,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
15,0.1464466094067262,2026-02-24 11:02:34.765390,2026-02-24 11:03:01.021258,0 days 00:00:26.255868,0.0024056820560549586,3,32,120,0.0006707200026694376,64,2,4,2,"[0.5, 0.5, 0.0, 1.0]",COMPLETE
7,0.0,2026-02-24 10:59:16.222447,2026-02-24 10:59:35.750275,0 days 00:00:19.527828,0.06323817152350035,4,64,130,0.0003095118508492061,256,4,4,2,,PRUNED
